source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-18 19:45,Charleroi,Club Brugge,0,1,0,0,A,17,13,5,4,8,8,3,10,1,2,0,0,,4.55,4.3,1.68,1.64,2.28,1.92,1.97,4.2,3.8,1.7,4.79,4.1,1.79,1.74,2.28
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-19 12:30,St Truiden,Genk,1,2,1,0,A,8,8,3,2,6,2,15,10,4,1,0,0,,3.97,3.88,1.86,1.69,2.19,1.91,1.98,3.3,3.6,2.2,3.3,3.66,2.31,1.78,2.27
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-19 15:00,Antwerp,Seraing,2,1,0,0,H,19,11,6,2,10,6,13,7,1,1,0,0,,1.55,4.5,5.48,1.56,2.46,1.87,2.02,1.66,4.0,5.25,1.7,4.25,5.25,1.62,2.44
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-19 17:30,Standard,Anderlecht,0,1,0,1,A,7,12,1,4,6,4,17,11,3,4,2,0,,3.2,3.6,2.2,1.9,1.93,1.92,1.97,4.0,3.3,1.85,4.1,3.8,2.03,1.82,2.18
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-19 20:00,Kortrijk,Gent,1,0,1,0,H,7,15,3,3,3,7,18,15,4,3,0,0,,4.04,4.09,1.8,1.64,2.28,2.02,1.87,4.0,3.8,1.75,4.5,4.0,1.93,1.79,2.21
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-22 19:45,Antwerp,Genk,4,2,3,1,H,10,16,7,7,4,8,11,12,5,3,1,0,,3.16,3.94,2.1,1.55,2.48,1.83,2.07,2.8,3.6,2.3,3.3,4.02,2.42,1.53,2.85
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-23 19:45,Anderlecht,Gent,1,1,0,1,D,13,11,5,2,7,3,9,14,2,2,0,0,,2.17,3.68,3.21,1.75,2.11,1.85,2.04,2.05,3.6,3.25,2.25,3.6,3.67,2.02,1.93
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-24 19:45,Club Brugge,Oud-Heverlee Leuven,1,1,0,1,D,32,5,9,1,14,1,8,10,1,2,0,0,,1.24,6.99,10.74,1.37,3.12,1.93,1.93,1.18,6.0,11.0,1.27,7.9,13.25,1.42,3.35
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-25 15:15,Beerschot VA,Eupen,0,3,0,1,A,7,16,1,5,4,7,10,9,5,4,2,0,,2.76,3.85,2.37,1.65,2.27,1.77,2.13,2.9,3.4,2.25,3.03,3.86,2.51,1.74,2.28
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-25 17:30,Waregem,Kortrijk,2,2,0,0,D,11,11,3,3,3,5,16,10,5,2,0,0,,2.93,3.88,2.25,1.6,2.38,2.02,1.87,3.1,3.6,2.05,3.24,3.95,2.36,1.61,2.75
